<Saved Data Information>											
���� �Ͻ� = 2016-12-07 19:40:10											
���� ���� = 350											
											
No	Measured DateTime	Calibration DB	Temperature [C]	Tree [No]	Sugar [Brix]	Acidity [%]	Firmness [Kgf]	DryMatter [%]	Coloring [%]	Size	Browning
210	2016-12-07 18:49	Apple	32	0	14.4	0	0.5	16.1	0	0	N
211	2016-12-07 18:49	Apple	32	0	14.9	0	0.6	16.6	0	0	N
212	2016-12-07 18:49	Apple	32	0	14.8	0	0.49	16.2	0	0	N
213	2016-12-07 18:49	Apple	32	0	13.7	0	0.68	15.4	0	0	N
214	2016-12-07 18:50	Apple	32	0	13.1	0	0	0	0	0	N
215	2016-12-07 18:50	Apple	32	0	14.2	0	0.59	15.9	0	0	N
216	2016-12-07 18:50	Apple	32	0	14.8	0	0.48	16.3	0	0	N
217	2016-12-07 18:50	Apple	32	0	14.1	0	0.6	15.7	0	0	N
218	2016-12-07 18:50	Apple	32	0	13.9	0	0.6	15.5	0	0	N
219	2016-12-07 18:50	Apple	32	0	13.6	0	0.63	15.3	0	0	N
220	2016-12-07 18:50	Apple	32	0	13.5	0	0.62	15.2	0	0	N
221	2016-12-07 18:50	Apple	32	0	13.9	0	0.62	15.5	0	0	N
222	2016-12-07 18:51	Apple	32	0	14.8	0	0.58	16.4	0	0	N
223	2016-12-07 18:51	Apple	32	0	14.3	0	0.6	15.7	0	0	N
224	2016-12-07 18:51	Apple	32	0	15.9	0	0.69	17.2	0	0	N
225	2016-12-07 18:51	Apple	33	0	13	0	0.8	14.7	0	0	N
226	2016-12-07 18:53	persimon	33	0	10.1	0	0	0	0	0	0
227	2016-12-07 18:53	persimon	33	0	10.5	0	0	0	0	0	0
228	2016-12-07 18:53	persimon	33	0	10.2	0	0	0	0	0	0
229	2016-12-07 18:53	persimon	33	0	10.4	0	0	0	0	0	0
230	2016-12-07 18:53	persimon	33	0	9.5	0	0	0	0	0	0
231	2016-12-07 18:53	persimon	34	0	10.4	0	0	0	0	0	0
232	2016-12-07 18:53	persimon	34	0	9.9	0	0	0	0	0	0
233	2016-12-07 18:53	persimon	34	0	10.6	0	0	0	0	0	0
234	2016-12-07 18:54	persimon	34	0	9.9	0	0	0	0	0	0
235	2016-12-07 18:54	persimon	34	0	10.4	0	0	0	0	0	0
236	2016-12-07 18:54	persimon	34	0	9.8	0	0	0	0	0	0
237	2016-12-07 18:54	orange	34	0	12.2	0	0	0	0	0	0
238	2016-12-07 18:54	orange	34	0	12.3	0	0	0	0	0	0
239	2016-12-07 18:54	orange	34	0	12.2	0	0	0	0	0	0
240	2016-12-07 18:54	orange	34	0	12.4	0	0	0	0	0	0
241	2016-12-07 18:53	orange	33	0	12.5	0	0	0	0	0	0
242	2016-12-07 18:53	orange	33	0	11.9	0	0	0	0	0	0
243	2016-12-07 18:53	orange	33	0	11.7	0	0	0	0	0	0
244	2016-12-07 18:53	orange	33	0	12.3	0	0	0	0	0	0
245	2016-12-07 18:53	orange	33	0	11.8	0	0	0	0	0	0
246	2016-12-07 18:53	orange	34	0	11.5	0	0	0	0	0	0
247	2016-12-07 18:53	orange	34	0	12.6	0	0	0	0	0	0
248	2016-12-07 18:53	orange	34	0	12.3	0	0	0	0	0	0
249	2016-12-07 18:54	orange	34	0	12.5	0	0	0	0	0	0
250	2016-12-07 18:54	persimon	34	0	9.7	0	0	0	0	0	0
251	2016-12-07 18:54	persimon	34	0	9.9	0	0	0	0	0	0
252	2016-12-07 18:54	persimon	34	0	10.6	0	0	0	0	0	0
253	2016-12-07 18:54	persimon	34	0	10.2	0	0	0	0	0	0
254	2016-12-07 18:54	persimon	34	0	10.1	0	0	0	0	0	0
255	2016-12-07 18:54	persimon	34	0	9.9	0	0	0	0	0	0
256	2016-12-07 18:53	persimon	33	0	10.1	0	0	0	0	0	0
257	2016-12-07 18:53	Apple	33	0	14.7	0	0	0	0	0	0
258	2016-12-07 18:53	Apple	33	0	14.7	0	0	0	0	0	0
259	2016-12-07 18:53	Apple	33	0	14.6	0	0	0	0	0	0
260	2016-12-07 18:53	Apple	33	0	14.4	0	0	0	0	0	0
261	2016-12-07 18:53	persimon	34	0	10.5	0	0	0	0	0	0
262	2016-12-07 18:53	persimon	34	0	10.2	0	0	0	0	0	0
263	2016-12-07 18:53	persimon	34	0	10.4	0	0	0	0	0	0
264	2016-12-07 18:54	orange	34	0	12.2	0	0	0	0	0	0
265	2016-12-07 18:54	orange	34	0	12.3	0	0	0	0	0	0
266	2016-12-07 18:54	orange	34	0	12.2	0	0	0	0	0	0
267	2016-12-07 18:54	orange	34	0	12.4	0	0	0	0	0	0
268	2016-12-07 18:54	orange	34	0	12.5	0	0	0	0	0	0
269	2016-12-07 18:54	orange	34	0	11.9	0	0	0	0	0	0
270	2016-12-07 18:54	orange	34	0	11.7	0	0	0	0	0	0
271	2016-12-07 18:53	orange	33	0	12.3	0	0	0	0	0	0
272	2016-12-07 18:53	orange	33	0	11.8	0	0	0	0	0	0
273	2016-12-07 18:53	persimon	33	0	9.5	0	0	0	0	0	0
274	2016-12-07 18:48	Apple	32	0	15.1	0	0	15.9	0	0	Br
275	2016-12-07 18:48	Apple	32	0	13.8	0	0.68	15.7	0	0	N
276	2016-12-07 18:48	Apple	32	0	13.8	0	0.66	15.8	0	0	N
277	2016-12-07 18:48	Apple	32	0	13.8	0	0.66	15.7	0	0	N
278	2016-12-07 18:49	Apple	32	0	13.9	0	0.65	15.8	0	0	N
279	2016-12-07 18:49	Apple	32	0	13.7	0	0.66	15.6	0	0	N
280	2016-12-07 18:49	Apple	32	0	14.5	0	0.63	16.1	0	0	N
281	2016-12-07 18:49	Apple	32	0	13.5	0	0.68	15.1	0	0	N
282	2016-12-07 18:49	Apple	32	0	13.7	0	0.66	15.4	0	0	N
283	2016-12-07 18:49	Apple	32	0	14.4	0	0.5	16.1	0	0	N
284	2016-12-07 18:49	Apple	32	0	14.9	0	0.6	16.6	0	0	N
285	2016-12-07 18:49	Apple	32	0	14.8	0	0.49	16.2	0	0	N
286	2016-12-07 18:49	Apple	32	0	13.7	0	0.68	15.4	0	0	N
287	2016-12-07 18:50	Apple	32	0	13.1	0	0	0	0	0	N
288	2016-12-07 18:50	Apple	32	0	14.2	0	0.59	15.9	0	0	N
289	2016-12-07 18:50	Apple	32	0	14.8	0	0.48	16.3	0	0	N
290	2016-12-07 18:50	Apple	32	0	14.1	0	0.6	15.7	0	0	N
291	2016-12-07 18:50	Apple	32	0	13.9	0	0.6	15.5	0	0	N
292	2016-12-07 18:50	Apple	32	0	13.6	0	0.63	15.3	0	0	N
293	2016-12-07 18:50	Apple	32	0	13.5	0	0.62	15.2	0	0	N
294	2016-12-07 18:50	Apple	32	0	13.9	0	0.62	15.5	0	0	N
295	2016-12-07 18:51	Apple	32	0	14.8	0	0.58	16.4	0	0	N
296	2016-12-07 18:51	Apple	32	0	14.3	0	0.6	15.7	0	0	N
297	2016-12-07 18:51	Apple	32	0	15.9	0	0.69	17.2	0	0	N
298	2016-12-07 18:51	Apple	33	0	13	0	0.8	14.7	0	0	N
299	2016-12-07 18:53	persimon	33	0	10.1	0	0	0	0	0	0
300	2016-12-07 18:53	persimon	33	0	10.5	0	0	0	0	0	0
301	2016-12-07 18:53	persimon	33	0	10.2	0	0	0	0	0	0
302	2016-12-07 18:53	persimon	33	0	10.4	0	0	0	0	0	0
303	2016-12-07 18:53	persimon	33	0	9.5	0	0	0	0	0	0
304	2016-12-07 18:53	persimon	34	0	10.4	0	0	0	0	0	0
305	2016-12-07 18:53	persimon	34	0	9.9	0	0	0	0	0	0
306	2016-12-07 18:53	persimon	34	0	10.6	0	0	0	0	0	0
307	2016-12-07 18:54	persimon	34	0	9.9	0	0	0	0	0	0
308	2016-12-07 18:54	persimon	34	0	10.4	0	0	0	0	0	0
309	2016-12-07 18:54	persimon	34	0	9.8	0	0	0	0	0	0
310	2016-12-07 18:54	orange	34	0	12.2	0	0	0	0	0	0
311	2016-12-07 18:54	orange	34	0	12.3	0	0	0	0	0	0
312	2016-12-07 18:54	orange	34	0	12.2	0	0	0	0	0	0
313	2016-12-07 18:54	orange	34	0	12.4	0	0	0	0	0	0
314	2016-12-07 18:53	orange	33	0	12.5	0	0	0	0	0	0
315	2016-12-07 18:53	orange	33	0	11.9	0	0	0	0	0	0
316	2016-12-07 18:53	orange	33	0	11.7	0	0	0	0	0	0
317	2016-12-07 18:53	orange	33	0	12.3	0	0	0	0	0	0
318	2016-12-07 18:53	orange	33	0	11.8	0	0	0	0	0	0
319	2016-12-07 18:53	orange	34	0	11.5	0	0	0	0	0	0
320	2016-12-07 18:53	orange	34	0	12.6	0	0	0	0	0	0
321	2016-12-07 18:53	orange	34	0	12.3	0	0	0	0	0	0
322	2016-12-07 18:54	orange	34	0	12.5	0	0	0	0	0	0
323	2016-12-07 18:54	persimon	34	0	9.7	0	0	0	0	0	0
324	2016-12-07 18:54	persimon	34	0	9.9	0	0	0	0	0	0
325	2016-12-07 18:54	persimon	34	0	10.6	0	0	0	0	0	0
326	2016-12-07 18:54	persimon	34	0	10.2	0	0	0	0	0	0
327	2016-12-07 18:54	persimon	34	0	10.1	0	0	0	0	0	0
328	2016-12-07 18:54	persimon	34	0	9.9	0	0	0	0	0	0
329	2016-12-07 18:53	persimon	33	0	10.1	0	0	0	0	0	0
330	2016-12-07 18:53	Apple	33	0	14.7	0	0	0	0	0	0
331	2016-12-07 18:53	Apple	33	0	14.7	0	0	0	0	0	0
332	2016-12-07 18:53	Apple	33	0	14.6	0	0	0	0	0	0
333	2016-12-07 18:53	Apple	33	0	14.4	0	0	0	0	0	0
334	2016-12-07 18:53	persimon	34	0	10.5	0	0	0	0	0	0
335	2016-12-07 18:53	persimon	34	0	10.2	0	0	0	0	0	0
336	2016-12-07 18:53	persimon	34	0	10.4	0	0	0	0	0	0
337	2016-12-07 18:54	orange	34	0	12.2	0	0	0	0	0	0
338	2016-12-07 18:54	orange	34	0	12.3	0	0	0	0	0	0
339	2016-12-07 18:54	orange	34	0	12.2	0	0	0	0	0	0
340	2016-12-07 18:54	orange	34	0	12.4	0	0	0	0	0	0
341	2016-12-07 18:54	orange	34	0	12.5	0	0	0	0	0	0
342	2016-12-07 18:54	orange	34	0	11.9	0	0	0	0	0	0
343	2016-12-07 18:54	orange	34	0	11.7	0	0	0	0	0	0
344	2016-12-07 18:53	orange	33	0	12.3	0	0	0	0	0	0
345	2016-12-07 18:53	orange	33	0	11.8	0	0	0	0	0	0
346	2016-12-07 18:53	persimon	33	0	9.5	0	0	0	0	0	0
347	2016-12-07 18:54	orange	34	0	12.5	0	0	0	0	0	0
348	2016-12-07 18:54	orange	34	0	11.9	0	0	0	0	0	0
349	2016-12-07 18:54	orange	34	0	11.7	0	0	0	0	0	0
350	2016-12-07 18:53	orange	33	0	12.3	0	0	0	0	0	0
<EOF>											
